BayID,DeviceID,Description1,Description2,Description3,Description4,Description5,Description6,DisabilityExt1,DisabilityExt2,DisabilityExt3,DisabilityExt4,DisabilityExt5,DisabilityExt6,Duration1,Duration2,Duration3,Duration4,Duration5,Duration6,EffectiveOnPH1,EffectiveOnPH2,EffectiveOnPH3,EffectiveOnPH4,EffectiveOnPH5,EffectiveOnPH6,EndTime1,EndTime2,EndTime3,EndTime4,EndTime5,EndTime6,Exemption1,Exemption2,Exemption3,Exemption4,Exemption5,Exemption6,FromDay1,FromDay2,FromDay3,FromDay4,FromDay5,FromDay6,StartTime1,StartTime2,StartTime3,StartTime4,StartTime5,StartTime6,ToDay1,ToDay2,ToDay3,ToDay4,ToDay5,ToDay6,TypeDesc1,TypeDesc2,TypeDesc3,TypeDesc4,TypeDesc5,TypeDesc6
3178,20590,A RPE  M-SUN 7:30-23:00   ,,,,,,60,,,,,,30,,,,,,0,,,,,,23:00:00,,,,,,A RPE,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,1/2P,,,,,
3179,20591,A RPE  M-SUN 7:30-23:00   ,,,,,,60,,,,,,30,,,,,,0,,,,,,23:00:00,,,,,,A RPE,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,1/2P,,,,,
3180,20592,A RPE  M-SUN 7:30-23:00   ,,,,,,60,,,,,,30,,,,,,0,,,,,,23:00:00,,,,,,A RPE,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,1/2P,,,,,
3181,20593,A RPE  M-SUN 7:30-23:00   ,,,,,,60,,,,,,30,,,,,,0,,,,,,23:00:00,,,,,,A RPE,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,1/2P,,,,,
3182,20594,A RPE  M-SUN 7:30-23:00   ,,,,,,60,,,,,,30,,,,,,0,,,,,,23:00:00,,,,,,A RPE,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,1/2P,,,,,
3184,20595,A RPE  M-SUN 7:30-23:00   ,,,,,,60,,,,,,30,,,,,,0,,,,,,23:00:00,,,,,,A RPE,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,1/2P,,,,,
3191,19894,MTR M-F  7:30-18:30    ,2P SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Meter,2P,,,,
3192,19895,MTR M-F  7:30-18:30    ,2P SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Meter,2P,,,,
3193,19896,MTR M-F  7:30-18:30    ,2P SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Meter,2P,,,,
3201,19900,RPA M-SUN  7:30-23:00    ,,,,,,120,,,,,,60,,,,,,0,,,,,,23:00:00,,,,,,Residents Permit Accepted,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,1P,,,,,
3202,19901,RPA M-SUN  7:30-23:00    ,,,,,,120,,,,,,60,,,,,,0,,,,,,23:00:00,,,,,,Residents Permit Accepted,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,1P,,,,,
3204,19903,RPA M-SUN  7:30-23:00    ,,,,,,120,,,,,,60,,,,,,0,,,,,,23:00:00,,,,,,Residents Permit Accepted,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,1P,,,,,
3211,19910,RPA M-SUN  7:30-23:00    ,,,,,,120,,,,,,60,,,,,,0,,,,,,23:00:00,,,,,,Residents Permit Accepted,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,1P,,,,,
3223,23078,MTR M-F  7:30-18:30    ,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
